	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP323_300_RCT_M068_T3_1_R2_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.0055	0.11249999999999999	0.275	0.42400000000000004	0.629	0.8725	1.0779999999999998	1.327	1.642	2.0315	2.407	2.6790000000000003	2.9565	3.3285	3.747	4.1695	4.5120000000000005	4.817	5.2175	5.6925	6.154	6.5365	6.8835	7.307499999999999	7.8725000000000005	8.400500000000001	8.813500000000001	9.161999999999999	9.621	10.1565	10.727	11.2125	11.6085	12.0335	12.593	13.216000000000001	13.732	14.157	14.563500000000001	15.095500000000001	15.704	16.253500000000003	16.6835	17.084	17.601999999999997	18.207	18.796	19.252	19.6815	20.1505	20.729	21.3365	21.853	22.3315	22.8215
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP324_301_RCT_M071_T3_1_R1_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045000000000000005	0.049	0.099	0.16549999999999998	0.2455	0.32999999999999996	0.41800000000000004	0.5055000000000001	0.644	0.7945	0.9510000000000001	1.081	1.2075	1.3745	1.5554999999999999	1.7455	1.889	2.0375	2.2335	2.4635	2.6704999999999997	2.859	3.0215	3.231	3.497	3.7775	4.01	4.188000000000001	4.423	4.709	4.999499999999999	5.273	5.4805	5.747	6.0625	6.422000000000001	6.761	6.998	7.2615	7.564500000000001	7.9575000000000005	8.2965	8.603000000000002	8.892	9.214	9.6115	9.988	10.3325	10.6335	10.947	11.3485	11.7925	12.126000000000001	12.2395	12.5215
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP324_301_RCT_M071_T3_1_R2_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.005	0.05	0.10350000000000001	0.17049999999999998	0.2485	0.33499999999999996	0.42200000000000004	0.5085	0.651	0.8049999999999999	0.963	1.0905	1.2145000000000001	1.3820000000000001	1.5625	1.7585	1.9060000000000001	2.0549999999999997	2.2525	2.4815	2.6875	2.8805	3.0445	3.2575000000000003	3.5285	3.8105	4.0455000000000005	4.2255	4.4635	4.7585	5.047	5.3225	5.5280000000000005	5.7895	6.109	6.452999999999999	6.775	7.013	7.266	7.557	7.9565	8.311499999999999	8.6265	8.9115	9.2195	9.6265	10.023	10.3655	10.6645	11.01	11.4125	11.8575	12.237	12.5515	12.932500000000001
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP341_318_RECT_M028_PP_1_R1_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0025	0.011	0.079	0.1785	0.26749999999999996	0.406	0.5765	0.7015	0.8440000000000001	1.0390000000000001	1.26	1.5165000000000002	1.6869999999999998	1.8599999999999999	2.1045	2.3935	2.6515000000000004	2.8514999999999997	3.0425000000000004	3.2755	3.557	3.8395	4.076499999999999	4.285	4.5565	4.8725000000000005	5.1825	5.459	5.6975	5.968	6.332000000000001	6.6875	7.0125	7.253	7.541	7.9105	8.341000000000001	8.6855	8.966000000000001	9.268	9.607	9.9725	10.347999999999999	10.6655	10.9755	11.3325	11.7545	12.125	12.477	12.8205	13.135000000000002	13.57	13.987	14.328499999999998	14.4435	14.707
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP341_318_RECT_M028_PP_1_R2_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.001	0.0075	0.07250000000000001	0.178	0.26949999999999996	0.40700000000000003	0.5755	0.6965	0.8380000000000001	1.032	1.2505	1.5105	1.677	1.8495	2.0904999999999996	2.372	2.6295	2.8355	3.0250000000000004	3.2504999999999997	3.5295	3.814	4.0515	4.26	4.535500000000001	4.8485	5.1579999999999995	5.433999999999999	5.673500000000001	5.9395	6.3025	6.662	6.9864999999999995	7.2245	7.506500000000001	7.859500000000001	8.252500000000001	8.581	8.855	9.1385	9.484	9.877500000000001	10.253499999999999	10.5605	10.847	11.215	11.6415	12.030000000000001	12.379	12.716000000000001	13.0435	13.4885	13.904	14.2595	14.589500000000001	14.9465
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP350_327_RCT_M048_PP_1_R1_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001278396379581453	0.0019175945693721795	0.006391981897907266	0.01853674750393107	0.13295322347647112	0.30489753653017654	0.455748309320788	0.6411157843600988	0.8482159978522941	1.039975454789512	1.2400444881940094	1.4938061695409277	1.788476535034453	2.061414162075093	2.249338429873567	2.458356237935134	2.7402426396328448	3.0234074377101363	3.3046546412180557	3.5635299080833	3.8185699858098	4.097899594748348	4.462242562929061	4.800378405328356	5.077790419697531	5.317489740869054	5.623665673778811	6.020607749638852	6.409879447221405	6.745458496861536	6.995384989069711	7.304756912928422	7.6633470974010205	8.048783605844829	8.387558646433913	8.68414660649681	9.006941692341128	9.380233435178912	9.860271275711748	10.305153215806094	10.62794830165041	10.950743387494727	11.334901499558953	11.782340232412462	12.213799010521202	12.584533960599824	12.927144190327652	13.32792145532644	13.764493818953504	14.16591028214208	14.559656367053169	14.927195326182837	15.313271032816434	15.755596180151617	16.249057182670057	16.65430883499738	16.810912391496107	17.06723086560219
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP350_327_RCT_M048_PP_1_R2_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001278396379581453	0.004474387328535086	0.014701558365186709	0.12400444881940094	0.2965879600628971	0.44935632742288073	0.6328062078928193	0.8373496286258517	1.0297482837528604	1.2259821280186134	1.4759086202267875	1.7705789857203125	2.040320621811999	2.2231313040921465	2.4321491121537147	2.7121179192820524	2.9952827173593444	3.269498740779566	3.5264564130754383	3.782774887181519	4.063382892499648	4.42580826611099	4.765222504889866	5.0407169246896695	5.274024263963285	5.580839395062833	5.9867302455799445	6.376641141352287	6.713498587372	6.963425079580174	7.272157805249096	7.626273602393159	8.007235723508431	8.344093169528144	8.642598724160413	8.955805837157868	9.313117625250886	9.758638763535021	10.17859197422753	10.482850312567916	10.785191056338927	11.166792375643993	11.621262288585198	12.069340219628497	12.437518376947956	12.761591859171855	13.14255398028713	13.60277667693645	14.029121869526865	14.425424747197116	14.781458138910551	15.169451440113521	15.60730220012017	16.113547166434426	16.56673868299605	16.946422407731742	17.31587896143078
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP358_335_RCT_M058_PP_1_R1_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011484748254318264	0.006890848952590959	0.052829841969864025	0.09876883498713708	0.15504410143329658	0.22395259095920617	0.3319092245497979	0.39622381477398017	0.5076258728408674	0.6649669239250275	0.8418320470415288	1.058893789048144	1.1932653436236678	1.3161521499448732	1.5113928702682837	1.728454612274899	1.9547041528849687	2.1396085997794927	2.2969496508636533	2.488744946710768	2.7460033076074972	2.9986677692024992	3.2088386622565235	3.382258360896729	3.59013230429989	3.9071113561190742	4.208011760382213	4.429667401690555	4.627205071664829	4.8212973171628075	5.1267916207276745	5.440325248070563	5.7320378537302465	5.959435869165748	6.216694230062477	6.554345828739434	6.880512679162074	7.202085630282984	7.475422638735759	7.754502021315693	8.0795203969129	8.456220139654539	8.811098860712974	9.159086732818817	9.482956633590593	9.805678059536936	10.176635428151414	10.555632120543917	10.895580668871737	11.24242006615215	11.550211319367879	11.934950385887541	12.382855567805954	12.721655641308342	12.862918044836457	13.128215729511208
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP358_335_RCT_M058_PP_1_R2_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002296949650863653	0.002296949650863653	0.002296949650863653	0.002296949650863653	0.002296949650863653	0.009187798603454611	0.0562752664461595	0.10336273428886439	0.16193495038588754	0.23084343991179712	0.33765159867695704	0.40081771407570743	0.5087743476662991	0.6649669239250275	0.8429805218669606	1.0611907386990076	1.2024531422271223	1.325339948548328	1.5263230429988974	1.7445332598309444	1.966188901139287	2.147647923557516	2.3015435501653805	2.4956357956633592	2.755191106210952	3.006707092980522	3.2145810363836826	3.382258360896729	3.5843899301727307	3.900220507166483	4.202269386255054	4.4216280779125325	4.612274898934215	4.806367144432194	5.111861447997059	5.4265435501653805	5.719404630650496	5.94795112091143	6.2017640573318635	6.529079382579933	6.832276736493936	7.1423649393605295	7.411108048511577	7.690187431091511	8.018651231165013	8.39420249908122	8.743338846012495	9.09936604189636	9.41289966923925	9.709206174200663	10.107726938625506	10.506247703050349	10.849641675854464	11.16662072767365	11.479005880191107	11.869487320837926	12.318540977581772	12.686052921719956	13.02829841969864	13.394661889011392
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP359_336_RCT_M059_PP_1_R1_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000898811770838951	0.004494058854194754	0.008988117708389509	0.03055960020852433	0.08628593000053929	0.14740513041758796	0.20942314260547557	0.2804292725017527	0.34784015531467405	0.4224415322943069	0.5222096388574304	0.6417516043790109	0.7594959463589135	0.8520735587553254	0.9572345359434827	1.1109313487569432	1.2736162792787935	1.4434917039673552	1.5639324812597746	1.6987542468856174	1.8443617537615271	2.0124395549084113	2.220963885743048	2.3935357457441264	2.5229646407449353	2.686548383037624	2.8717036078304483	3.1062934800194144	3.2941451401247552	3.4712110589800282	3.6716460838771146	3.894551403045174	4.139927016484208	4.349350159089683	4.565963795861871	4.7663988207589565	5.013572057739668	5.295798953783098	5.558251990868072	5.806324039619623	6.028330547016844	6.29707526649769	6.611659386291323	6.924445882543278	7.169821495982312	7.441262650775674	7.706412123173165	8.026389113591831	8.348163727552176	8.63578349422064	8.885653166513869	9.14091570943213	9.466285570475831	9.815923349332184	10.060400151000378	10.159269445792662	10.417228424023442
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP359_336_RCT_M059_PP_1_R2_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001797623541677902	0.02966078843768538	0.08089305937550559	0.14380988333423214	0.2031314602096029	0.2705423430225242	0.33705441406460657	0.41165579104423955	0.5078286505240073	0.6300670513581046	0.7541030757338798	0.8367937586510632	0.9410559240683816	1.0875622427151306	1.2520447967786588	1.4291107156339318	1.5432598105304787	1.6565100936561865	1.8030164123029355	1.9854752017832424	2.1975947797012347	2.3683690161606354	2.4933038523072497	2.6577864063707777	2.8483345017886355	3.076632691581729	3.2617879163745527	3.4280680939797588	3.603336389293354	3.8577001204407773	4.1165579104423955	4.332272735443743	4.535404195653346	4.718761796904492	4.9731255280519155	5.250858365241151	5.524995955347031	5.768573945244387	5.973503028995668	6.22876557191393	6.547843750561757	6.876808858688813	7.137464272232109	7.3972208740045655	7.658775099318701	7.990436642758274	8.313110068489458	8.58455122328282	8.83352208380521	9.104064426827733	9.445612899746536	9.80154236099876	10.06759064516709	10.369591400168977	10.725520861421202
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP361_338_RCT_M061_PP_1_R1_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015705737305837823	0.0023558605958756734	0.005497008057043238	0.026699753419924296	0.07303167847214587	0.11386659546732421	0.1609838073848377	0.22459204347348086	0.27642097658274567	0.34159978640197264	0.4413312182940428	0.5567683874919509	0.6855554333998211	0.76408411992901	0.8700978467434153	0.9941731714595342	1.1363100940773665	1.2690235743116962	1.3868166041054797	1.4865480359975498	1.636537827268301	1.824221388073063	2.0009109327637384	2.135980273593944	2.253773303387727	2.4124012501766896	2.6087229664996623	2.7956212404391323	2.9573903346892623	3.097171396711219	3.2801432363242293	3.4976676980100834	3.73718019192411	3.9405694900347097	4.135320632627098	4.362268536696455	4.622983775973363	4.900190039421401	5.145984828257763	5.335238962793108	5.570825022380676	5.8527430070204645	6.173140048059556	6.39851737839833	6.6042625371048045	6.84298974415354	7.0840728117981495	7.35813792778502	7.692670132399366	7.947103076753939	8.192112578725009	8.463821834116002	8.789715883212137	9.133671530209986	9.409307219927438	9.504326930627759	9.722636679178905
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP361_338_RCT_M061_PP_1_R2_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007852868652918911	0.016491024171129715	0.058896514896891836	0.10051671875736207	0.1476339306748755	0.2104568798982268	0.26385638673807543	0.33139105715317807	0.4342636365064158	0.5434185107819887	0.6769172778816102	0.7617282593331344	0.8520362488417019	0.9792527210189883	1.1284572254244476	1.2674530005811122	1.3734667273955177	1.4629894300387933	1.607482213252501	1.7990922083837226	1.9789229005355655	2.1139922413657706	2.2270735499678036	2.3927690785443922	2.5977289503855756	2.785412511190338	2.9330464418652133	3.073612790752462	3.258940490961348	3.47567966578191	3.7246156020794396	3.9295754739206235	4.117259034725385	4.335568783276531	4.595498735688147	4.86249626988739	5.120855648568422	5.313250930564935	5.513499081214368	5.774999607356568	6.099323082722118	6.335694429174978	6.549292456534372	6.773099213142562	7.022035149440091	7.30395313407988	7.637700051828933	7.892918283048798	8.11829561338757	8.415134048467905	8.74573981875579	9.086554318292473	9.388104474564559	9.67080774606964	9.990419500243439
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP365_342_RCT_M068_PP_1_R1_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.01	0.0745	0.158	0.256	0.38549999999999995	0.5245	0.648	0.7795	0.9645	1.1795	1.4140000000000001	1.5715	1.7454999999999998	1.98	2.2305	2.474	2.67	2.858	3.0965	3.4005	3.659	3.88	4.0915	4.357	4.702999999999999	5.0485	5.318	5.561999999999999	5.837	6.1690000000000005	6.532	6.869999999999999	7.135	7.4135	7.804	8.244499999999999	8.629000000000001	8.9195	9.225	9.604	10.0075	10.3615	10.6725	10.9865	11.318	11.713000000000001	12.126	12.4585	12.765	13.143	13.5935	14.036999999999999	14.3765	14.495999999999999	14.777000000000001
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP365_342_RCT_M068_PP_1_R2_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.07200000000000001	0.158	0.254	0.381	0.52	0.6405000000000001	0.7705	0.955	1.171	1.4055	1.56	1.7349999999999999	1.9705	2.214	2.4485	2.648	2.8315	3.0675	3.373	3.6365	3.8535	4.061999999999999	4.327	4.6754999999999995	5.0295000000000005	5.304	5.544499999999999	5.8205	6.1525	6.519	6.858499999999999	7.1185	7.392	7.775499999999999	8.189499999999999	8.568999999999999	8.844000000000001	9.124500000000001	9.501	9.9245	10.283000000000001	10.5745	10.8655	11.204	11.623999999999999	12.049	12.366	12.6795	13.067499999999999	13.514	13.953	14.331	14.6355	15.012
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP367_344_RCT_M072_PP_1_R1_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0055	0.065	0.1595	0.242	0.35450000000000004	0.506	0.6194999999999999	0.7645	0.946	1.1375	1.354	1.4954999999999998	1.661	1.8885	2.151	2.4055	2.6079999999999997	2.7975000000000003	3.035	3.3305	3.628	3.8575	4.059	4.3294999999999995	4.6675	5.0115	5.298500000000001	5.527	5.807	6.1235	6.471	6.789	7.043	7.3004999999999995	7.667999999999999	8.07	8.4115	8.6705	8.969	9.3035	9.680499999999999	10.06	10.378499999999999	10.680499999999999	11.055	11.4635	11.868500000000001	12.225	12.551	12.880500000000001	13.3325	13.7775	14.1135	14.23	14.492999999999999
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP367_344_RCT_M072_PP_1_R2_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0035	0.0605	0.154	0.236	0.346	0.49150000000000005	0.606	0.747	0.9275	1.1205	1.3405	1.48	1.6465	1.875	2.1414999999999997	2.393	2.5925000000000002	2.778	3.008	3.3055000000000003	3.6079999999999997	3.8345	4.0335	4.2989999999999995	4.632	4.9775	5.27	5.4955	5.772	6.0885	6.436	6.7555	7.003	7.2575	7.617	7.9955	8.3235	8.574	8.854	9.190000000000001	9.589	9.989	10.2865	10.5755	10.93	11.356	11.7695	12.1325	12.441500000000001	12.805	13.257	13.7015	14.0805	14.444500000000001	14.806000000000001
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP368_345_RCT_M073_PP_1_R1_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002817060116062877	0.01690236069637726	0.11831652487464082	0.23381598963321876	0.3056510225928221	0.4070651867710857	0.5098878810073807	0.5901740943151728	0.6704603076229647	0.8127218434841399	0.970477209983661	1.1324581666572764	1.2550002817060115	1.3775423967547469	1.5423404135444252	1.757845512423235	1.9508141303735422	2.1099780269310946	2.2578736830243957	2.4663361316130485	2.681841230491859	2.9226998704152347	3.139613499352076	3.3494844779987605	3.573440757225759	3.8410614682517323	4.136852780438335	4.36785170995549	4.558003267789735	4.796044847597048	5.080567919319399	5.40593836272466	5.7144064454335455	6.017240407910305	6.290495239168404	6.615865682573666	6.973632317313651	7.286325990196631	7.5229590399459125	7.804665051552201	8.139895205363683	8.504704490393824	8.873739365598063	9.185024508423009	9.46954758014536	9.778015662854244	10.137190827652262	10.49777452250831	10.845681446842075	11.14428981914474	11.489379683362444	11.89785340019156	12.345765958645558	12.685221702631134	12.803538227505776	13.045805397487182
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP368_345_RCT_M073_PP_1_R2_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002817060116062877	0.014085300580314385	0.10845681446842076	0.22113921911093581	0.30283396247675926	0.4028395965969914	0.5056622908332864	0.5901740943151726	0.6634176573328074	0.7972280128457941	0.9507577891712209	1.1099216857287735	1.2226040903712887	1.3451462054200238	1.5113527522677335	1.7212237309144176	1.9057411685165362	2.071947715364246	2.22266043157361	2.4297143501042315	2.6480365090991045	2.8888951490224803	3.1001746577271962	3.295960335793566	3.5283677953687533	3.8086652769170093	4.107273649219675	4.346723759085019	4.525607076455012	4.7551974759141356	5.035494957462392	5.365090991041749	5.680601724040791	5.987661276691645	6.249647867485493	6.576426840948786	6.904614344470111	7.194771536424588	7.42295340582568	7.704659417431968	8.042706631359513	8.407515916389656	8.776550791593893	9.083610344244747	9.345596935038593	9.651247957631416	9.989295171558961	10.35973857682123	10.699194320806807	11.004845343399628	11.365429038255677	11.766860104794636	12.209138543016508	12.565496647698462	12.85706236971097	13.21905459462505
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP371_348_RCT_M076_PP_1_R1_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0015	0.003	0.0075	0.0755	0.1775	0.253	0.35250000000000004	0.49750000000000005	0.6094999999999999	0.751	0.9359999999999999	1.1575000000000002	1.3719999999999999	1.5390000000000001	1.69	1.8875000000000002	2.1310000000000002	2.3994999999999997	2.583	2.735	2.9699999999999998	3.259	3.529	3.7590000000000003	3.9560000000000004	4.205	4.522	4.859999999999999	5.1405	5.333500000000001	5.5600000000000005	5.8805	6.234999999999999	6.5440000000000005	6.783	7.0335	7.371499999999999	7.769	8.091999999999999	8.3705	8.654	9.0015	9.427	9.794	10.103	10.414	10.775500000000001	11.1985	11.6175	11.984	12.3025	12.643999999999998	13.078	13.5435	13.8895	14.026	14.2855
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP371_348_RCT_M076_PP_1_R2_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.001	0.004	0.0735	0.176	0.251	0.35050000000000003	0.493	0.607	0.7484999999999999	0.9299999999999999	1.1520000000000001	1.366	1.5295	1.6775	1.875	2.121	2.3865	2.5675	2.725	2.959	3.247	3.5145	3.7415	3.9405	4.1875	4.501	4.836	5.1165	5.311999999999999	5.536	5.852	6.202999999999999	6.518	6.757	7.0015	7.3335	7.7125	8.0215	8.2905	8.567499999999999	8.898	9.3315	9.722999999999999	10.0245	10.326	10.675	11.100000000000001	11.527000000000001	11.883	12.1965	12.5745	13.0055	13.4735	13.861	14.206	14.5545
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134
BP376_353_RCT_M013_SV1_1_R1_subset - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.056499999999999995	0.1345	0.2275	0.35150000000000003	0.48650000000000004	0.593	0.7155	0.8965	1.127	1.3655	1.528	1.6885	1.908	2.169	2.419	2.6135	2.8035	3.033	3.3425000000000002	3.6185	3.8265000000000002	4.0184999999999995	4.2955000000000005	4.6225000000000005	4.9785	5.2645	5.4755	5.712	6.0735	6.4165	6.721	6.971	7.2415	7.6075	7.997999999999999	8.355	8.643	8.91	9.276499999999999	9.653500000000001	10.031	10.342500000000001	10.652999999999999	11.0205	11.432500000000001	11.837	12.186	12.4905	12.805	13.234	13.6655	13.989	14.098500000000001	14.36
