BP155_137_RCT_PM033_1_1_R2_subset	0.0	0.0	1.0	1.5	0.5	1.0	1.5	1.5	1.5	2.0	3.5	4.0	6.0	9.5	16.0	25.0	39.5	59.0	76.0	113.5	169.0	229.5	307.0	383.5	460.5	559.5	689.5	825.0	887.0	992.0	1141.5	1234.5	1247.0	1264.0	1283.5	1263.5	1237.5	1241.5	1246.5	1162.5	1086.0	1011.0	922.5	833.0	768.5	719.5	684.0	654.5	614.5	609.5	587.5	555.5	516.0	484.0	508.0	486.0	477.0	493.0	458.5	424.0	395.0	372.0	342.5	287.5	242.0	215.0	198.5	166.5	125.0	97.5	67.5	45.0	33.5	24.0	21.0	17.5	10.5	8.5	4.5	1.5	1.5	2.0	2.5	2.5	1.0	0.0	0.5	0.5	1.0	1.5	0.5	1.5	2.0	1.0	0.5	0.0	0.5	0.5	0.0	0.5	5.5
BP161_143_RCT_PM040_1_1_R1_subset	1.0	0.5	0.5	1.5	1.5	1.0	1.0	0.5	1.0	3.5	7.0	12.0	17.0	29.0	37.5	46.0	71.5	116.5	162.0	220.0	320.0	444.5	592.0	769.5	938.5	1157.0	1437.5	1725.5	2042.0	2333.5	2564.0	2869.0	3122.5	3306.5	3531.0	3768.0	3932.0	4016.5	4079.0	4150.0	4101.5	3902.0	3768.5	3623.0	3403.5	3128.5	2880.5	2733.0	2548.5	2355.0	2183.0	1978.5	1811.5	1671.0	1561.0	1469.0	1357.0	1238.5	1119.5	968.5	838.5	704.5	573.5	495.5	419.5	333.5	276.5	235.5	176.5	129.0	110.5	91.0	75.5	61.0	39.5	30.0	28.0	21.0	14.5	13.5	14.5	13.5	9.5	4.5	5.0	7.5	3.5	1.0	2.5	1.5	0.0	0.5	0.5	0.5	0.5	0.0	0.5	0.5	0.0	0.0	0.0
BP161_143_RCT_PM040_1_1_R2_subset	0.0	1.0	2.5	3.0	3.0	2.0	1.0	3.5	6.5	6.0	7.0	15.0	19.5	24.0	33.5	38.5	70.0	105.0	135.5	209.0	306.5	409.5	556.5	759.5	976.0	1203.5	1435.5	1699.0	1989.5	2282.5	2578.5	2886.0	3102.0	3319.5	3599.5	3781.5	3893.5	3996.0	4130.0	4192.0	4078.5	3907.0	3739.0	3557.0	3253.5	2985.5	2839.5	2675.5	2524.0	2312.5	2128.5	2022.0	1870.5	1712.0	1545.0	1420.5	1365.0	1262.5	1178.0	1040.5	874.0	742.5	580.0	488.0	418.0	325.0	262.5	212.5	165.5	121.0	104.0	89.0	71.5	55.5	39.0	36.0	29.0	22.5	21.0	14.0	12.0	12.0	11.5	10.5	7.5	6.0	3.0	1.0	1.0	1.5	1.5	2.5	3.0	1.5	1.5	2.0	2.0	2.0	2.0	1.5	23.0
BP162_144_RCT_PM042_1_1_R1_subset	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.5	5.0	4.0	7.0	9.5	6.5	5.0	5.5	5.5	8.0	7.5	5.5	9.0	9.0	6.0	9.5	13.0	8.5	7.5	12.5	10.0	5.5	6.0	6.5	7.0	6.5	4.5	5.0	7.0	7.0	6.0	4.0	3.0	3.5	4.0	3.5	5.0	5.5	2.5	2.5	3.5	1.5	0.5	1.0	0.5	0.5	0.5	0.5	0.5	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BP162_144_RCT_PM042_1_1_R2_subset	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.5	1.0	1.0	0.5	1.0	2.5	3.5	4.0	4.5	4.0	3.5	6.0	7.0	6.0	6.5	9.0	11.5	11.5	10.5	10.0	9.0	7.0	4.0	6.0	9.5	8.5	9.0	8.0	5.5	5.5	5.0	5.0	6.0	7.0	7.5	7.0	7.5	6.5	5.0	4.0	1.5	1.5	4.0	3.0	1.0	2.0	1.5	0.5	2.0	1.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
BP164_146_RCT_PM044_1_1_R1_subset	1.0	0.5	0.0	0.5	1.0	2.0	2.5	3.0	6.5	8.0	8.0	9.0	15.5	23.0	24.5	35.5	51.0	78.0	120.0	164.0	230.0	332.5	444.0	590.5	732.5	843.5	1067.0	1307.5	1515.0	1765.0	2022.0	2289.0	2564.0	2808.0	3037.0	3259.5	3464.5	3657.0	3822.5	3921.0	3906.0	3825.0	3702.0	3560.0	3449.5	3383.0	3267.5	3115.5	2987.5	2881.5	2701.5	2483.0	2306.5	2130.5	1962.5	1861.0	1796.0	1611.0	1397.0	1240.5	1075.0	899.0	739.0	619.5	521.0	430.5	358.0	302.0	241.0	194.0	163.0	131.5	108.0	84.0	68.5	59.0	52.5	40.0	34.5	31.5	28.0	26.0	19.0	12.0	12.5	14.0	8.0	2.0	3.0	2.0	2.5	3.0	1.5	3.0	2.5	1.5	1.5	0.5	0.0	0.0	0.0
BP164_146_RCT_PM044_1_1_R2_subset	0.0	0.5	1.0	1.0	2.0	3.5	3.5	2.5	3.5	8.5	10.5	9.0	11.5	15.0	21.0	27.0	37.0	68.5	129.0	176.5	224.0	304.0	424.0	578.5	712.5	864.0	1059.0	1283.5	1540.5	1770.0	1965.0	2266.5	2612.5	2856.5	3078.0	3291.0	3496.0	3654.0	3815.0	3998.0	4005.0	3894.5	3788.5	3641.5	3478.0	3356.0	3202.5	3137.5	3044.5	2871.5	2714.5	2521.0	2327.5	2086.5	1898.5	1823.5	1717.0	1556.0	1382.0	1197.0	1039.5	852.0	681.5	584.0	502.5	413.0	341.0	288.5	228.0	184.5	158.0	116.5	96.0	82.5	62.0	48.5	41.5	37.5	30.0	28.0	26.0	18.5	19.0	18.5	16.0	12.0	6.0	4.0	2.0	5.5	5.5	2.0	1.0	1.5	1.0	1.0	1.0	0.5	1.5	4.0	37.5
BP167_149_RCT_PM048_1_1_R1_subset	0.0	0.0	1.5	2.0	2.0	2.0	1.5	3.5	4.0	3.5	5.0	7.5	15.0	27.0	31.5	37.0	52.5	78.5	109.0	153.0	230.0	312.0	403.5	553.0	736.0	906.0	1118.5	1353.5	1569.0	1883.5	2144.5	2351.0	2597.5	2806.0	3019.0	3269.5	3504.0	3717.5	3952.5	3990.0	3891.5	3806.0	3722.5	3534.5	3329.5	3231.0	3096.0	3017.5	2959.5	2812.0	2644.0	2472.0	2272.0	2115.5	1993.0	1841.5	1722.5	1638.0	1499.5	1342.0	1148.5	959.0	821.0	658.0	518.0	433.5	388.0	322.5	244.0	187.5	146.5	124.0	92.5	64.5	54.0	44.5	34.0	27.0	28.0	21.0	13.5	13.5	14.0	13.0	8.5	6.0	5.0	2.5	1.5	1.5	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BP167_149_RCT_PM048_1_1_R2_subset	2.0	1.5	0.5	1.5	3.0	2.0	2.0	4.0	5.5	6.0	10.5	12.0	13.5	19.0	19.0	26.0	43.0	73.0	118.5	171.0	223.0	305.5	417.0	537.0	716.5	912.0	1108.0	1348.5	1568.5	1823.5	2083.0	2358.5	2614.0	2807.0	3033.0	3328.0	3610.0	3787.0	3902.0	3967.5	4000.5	3912.5	3790.0	3626.5	3458.0	3329.0	3174.5	3030.5	2860.0	2737.0	2604.5	2451.5	2260.5	2065.0	1922.5	1793.5	1664.5	1533.5	1424.0	1267.0	1089.5	920.0	753.5	597.5	494.0	420.0	348.0	287.5	221.0	162.5	134.5	120.0	90.5	70.5	53.5	43.5	42.5	39.0	31.5	24.0	19.0	18.0	18.5	13.0	10.0	6.5	3.5	1.5	2.5	4.0	1.5	0.0	0.5	0.5	0.5	2.5	2.5	1.0	0.5	1.0	32.0
BP177_159_RCT_PM021_2_1_R1_subset	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.5	0.5	0.5	0.5	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
